EL00979	E0154034
EL00983	E0154034
EL00999	E0654082
EL01000	E0654082
EL01024	E0620264
EL01025	E0620264
EL01029	E0620264
EL01035	E0253605
EL01040	E0253605
EL01047	E0253605
EL01061	E0189346
EL01102	E0710271
EL01108	E0116532
EL01111	E0116532
EL01113	E0116532
EL01116	E0116532
EL01119	E0116532
EL01122	E0116532
EL01131	E0327823
EL01133	E0327823
EL01135	E0327823
EL01138	E0297432
EL01139	E0297432
EL01146	E0645330
EL01151	E0217375
EL01158	E0583169
EL01160	NIL
EL01167	E0583169
EL01169	E0583169
EL01176	NIL
EL01181	E0583169
EL01184	NIL
EL01197	E0252719
EL01199	E0790488
EL01203	E0790488
EL01212	E0790488
EL01214	E0570680
EL01222	E0501132
EL01257	E0645089
EL01266	E0645089
EL01268	E0645089
EL01271	E0645089
EL01278	E0290954
EL01286	E0290954
EL01288	E0290954
EL01291	E0290954
EL01295	E0550403
EL01296	E0550403
EL01301	E0550403
EL01313	E0488986
EL01320	E0488986
EL01323	E0488986
EL01327	E0232152
EL01329	E0232152
EL01330	E0035731
EL01338	E0374684
EL01341	E0374684
EL01369	E0647882
EL01373	E0647882
EL01377	E0647882
EL01378	NIL
EL01379	NIL
EL01388	NIL
EL01419	E0768579
EL01424	E0768579
EL01433	E0696356
EL01443	E0194682
EL01445	E0194682
EL01460	E0194682
EL01462	E0033289
EL01465	E0033289
EL01484	E0823211
EL01492	NIL
EL01496	E0117897
EL01501	E0331856
EL01504	NIL
EL01505	NIL
EL01511	NIL
EL01526	E0161504
EL01546	E0362775
EL01565	NIL
EL01568	NIL
EL01576	NIL
EL01581	E0640127
EL01583	E0640127
EL01591	E0640127
EL01593	E0640127
EL01595	E0640127
EL01610	E0633385
EL01620	E0633385
EL01624	E0315956
EL01632	E0315956
EL01651	E0765146
EL01662	E0397283
EL01664	E0397283
EL01665	E0175639
EL01702	E0526226
EL01716	E0088908
EL01719	E0088908
EL01728	E0622790
EL01745	E0648411
EL01747	E0252823
EL01749	E0704581
EL01763	E0078005
EL01765	E0078005
EL01770	E0078005
EL01773	E0277190
EL01774	E0379538
EL01783	E0208766
EL01784	E0682426
EL01806	E0042067
EL01817	E0042067
EL01819	E0042067
EL01822	NIL
EL01823	NIL
EL01827	NIL
EL01829	NIL
EL01838	NIL
EL01849	E0401556
EL01850	NIL
EL01853	NIL
EL01854	NIL
EL01857	NIL
EL01859	NIL
EL01860	NIL
EL01866	E0233632
EL01869	E0233632
EL01880	E0362914
EL01886	E0362914
EL01890	E0362914
EL01895	E0684523
EL01908	E0147520
EL01913	E0760264
EL01920	NIL
EL01923	NIL
EL01924	NIL
EL01926	NIL
EL01931	NIL
EL01933	NIL
EL01938	E0757454
EL01946	E0757454
EL01947	E0757454
EL01963	E0482461
EL01968	E0482461
EL01987	E0076072
EL01999	E0095210
EL02011	NIL
EL02015	E0680375
EL02027	E0680375
EL02037	E0530900
EL02041	E0530900
EL02043	E0530900
EL02055	E0688909
EL02062	E0225152
EL02069	E0579904
EL02073	E0579904
EL02084	E0424785
EL02090	E0424785
EL02102	NIL
EL02104	NIL
EL02106	NIL
EL02111	NIL
EL02113	NIL
EL02117	NIL
EL02120	E0589646
EL02124	E0260908
EL02138	E0260908
EL02143	E0260908
EL02146	E0674992
EL02149	NIL
EL02155	E0785003
EL02161	E0769300
EL02166	E0769300
EL02172	E0769300
EL02191	E0264963
EL02192	E0264963
EL02211	E0423428
EL02218	E0423428
EL02228	E0682560
EL02236	E0682560
EL02249	E0175741
EL02265	NIL
EL02270	NIL
EL02271	NIL
EL02280	NIL
EL02288	E0787907
EL02297	NIL
EL02321	E0809296
EL02325	E0809296
EL02327	E0809296
EL02338	E0809296
EL02344	E0693832
EL02352	E0517789
EL02362	NIL
EL02366	NIL
EL02367	NIL
EL02375	NIL
EL02387	E0008721
EL02395	E0191886
EL02404	E0191886
EL02409	E0191886
EL02426	E0299869
EL02428	E0299869
EL02436	NIL
EL02437	NIL
EL02441	NIL
EL02443	NIL
EL02451	NIL
EL02455	NIL
EL02456	NIL
EL02457	E0531943
EL02460	E0790879
EL02462	E0790879
EL02466	E0790879
EL02468	E0790879
EL02474	E0183577
EL02475	E0790879
EL02483	NIL
EL02488	NIL
EL02489	NIL
EL02493	NIL
EL02502	NIL
EL02508	NIL
EL02509	NIL
EL02510	NIL
EL02515	NIL
EL02528	E0682544
EL02530	E0682544
EL02545	E0511647
EL02557	NIL
EL02586	E0257779
EL02594	E0257779
EL02598	E0642032
EL02606	E0642032
EL02607	E0642032
EL02618	E0642032
EL02619	E0642032
EL02628	E0642032
EL02642	E0763217
EL02647	E0763217
EL02650	E0763217
EL02651	E0763217
EL02669	E0215475
EL02672	E0215475
EL02681	E0289476
EL02685	E0289476
EL02699	E0040184
EL02706	E0605604
EL02720	NIL
EL02728	NIL
EL02732	NIL
EL02753	E0040184
EL02758	E0040184
EL02770	E0814714
EL02771	E0814714
EL02772	E0814714
EL02777	E0814714
EL02789	E0332661
EL02805	E0269274
EL02808	E0269274
EL02830	E0068419
EL02831	E0068419
EL02839	NIL
EL02856	E0353230
EL02861	E0163896
EL02865	E0163896
EL02866	E0163896
EL02889	NIL
EL02898	E0572554
EL02901	E0572554
EL02903	E0572554
EL02904	E0572554
EL02906	E0572554
EL02908	E0572554
EL02920	E0285557
EL02928	E0007149
EL02935	E0797446
EL02939	E0797446
EL02940	E0797446
EL02941	E0797446
EL02946	NIL
EL02949	NIL
EL02950	NIL
EL02956	NIL
EL02958	NIL
EL02963	NIL
EL02972	E0276658
EL02975	E0276658
EL02988	E0238438
EL03007	E0005018
EL03014	E0005018
EL03020	E0005018
EL03022	E0005018
EL03027	E0389578
EL03035	E0389578
EL03039	E0389578
EL03051	E0710716
EL03073	E0685127
EL03076	E0685127
EL03084	E0685127
EL03099	E0538995
EL03100	E0538995
EL03118	E0486987
EL03126	E0246226
EL03131	E0076010
EL03138	E0319774
EL03144	E0319774
EL03161	E0699529
EL03179	E0411948
EL03183	E0411948
EL03188	E0411948
EL03201	E0679687
EL03220	E0619026
EL03221	E0619026
EL03238	E0212527
EL03240	E0212527
EL03248	E0212527
EL03254	E0107443
EL03269	E0018102
EL03274	E0018102
EL03277	E0131820
EL03281	E0131820
EL03287	E0297872
EL03291	E0297872
EL03293	E0297872
EL03299	E0297872
EL03310	E0068430
EL03331	E0263422
EL03333	E0263422
EL03350	E0263422
EL03359	E0698625
EL03364	E0698625
EL03382	NIL
EL03391	NIL
EL03445	E0547173
EL03446	E0547173
EL03465	E0401466
EL03475	NIL
EL03482	NIL
EL03488	NIL
EL03503	E0009607
EL03521	E0620836
EL03530	E0430337
EL03538	E0777238
EL03539	E0777238
EL03552	E0425172
EL03555	E0425172
EL03557	E0425172
EL03561	NIL
EL03565	NIL
EL03577	E0277953
EL03582	E0370549
EL03586	E0370549
EL03590	E0370549
EL03591	E0370549
EL03595	E0370549
EL03598	E0370549
EL03606	E0068873
EL03609	E0068873
EL03610	E0068873
EL03612	E0068873
EL03621	E0529056
EL03623	NIL
EL03627	NIL
EL03632	NIL
EL03636	NIL
EL03644	NIL
EL03646	NIL
EL03654	NIL
EL03655	NIL
EL03659	E0750356
EL03662	E0750356
EL03663	E0750356
EL03672	E0495753
EL03679	E0495753
EL03680	E0495753
EL03681	E0495753
EL03684	E0495753
EL03700	E0057920
EL03702	E0057920
EL03706	E0057920
EL03707	E0057920
EL03708	E0057920
EL03709	E0057920
EL03713	E0057920
EL03716	E0676366
EL03720	NIL
EL03723	NIL
EL03726	NIL
EL03729	NIL
EL03733	E0726817
EL03734	E0726817
EL03740	E0726817
EL03744	E0747316
EL03745	E0747316
EL03748	E0747316
EL03753	E0100324
EL03754	E0100324
EL03757	E0100324
EL03759	E0100324
EL03761	E0100324
EL03767	E0100324
EL03772	E0100324
EL03785	E0526355
EL03787	NIL
EL03794	NIL
EL03796	NIL
EL03797	NIL
EL03799	NIL
EL03801	NIL
EL03802	NIL
EL03807	NIL
EL03815	NIL
EL03818	NIL
EL03823	NIL
EL03824	NIL
EL03833	E0420830
EL03835	E0420830
EL03838	E0420830
EL03840	NIL
EL03842	E0284351
EL03846	E0284351
EL03848	E0219576
EL03850	E0219576
EL03851	E0219576
EL03853	E0219576
EL03857	E0219576
EL03863	E0219576
EL03873	E0047887
EL03888	NIL
EL03893	E0404058
EL03894	E0404058
EL03898	E0404058
EL03904	E0431005
EL03906	E0431005
EL03917	NIL
EL03926	E0637504
EL03931	NIL
EL03944	NIL
EL03947	NIL
EL03949	NIL
EL03951	NIL
EL03957	NIL
EL03958	NIL
EL03962	NIL
EL03966	NIL
EL03973	NIL
EL03983	NIL
EL03986	E0337523
EL03988	E0337523
EL03990	E0337523
EL04000	NIL
EL04002	NIL
EL04004	NIL
EL04005	NIL
EL04011	NIL
EL04014	E0039314
EL04015	E0111000
EL04019	NIL
EL04021	E0469011
EL04024	E0469011
EL04025	E0469011
EL04026	E0469011
EL04027	E0469011
EL04033	E0469011
EL04036	E0469011
EL04039	E0469011
EL04046	NIL
EL04048	E0141366
EL04050	E0141366
EL04051	E0141366
EL04058	E0141366
EL04060	E0141366
EL04061	E0141366
EL04065	E0141366
EL04068	NIL
EL04069	NIL
EL04070	NIL
EL04072	NIL
EL04077	E0131347
EL04089	NIL
EL04097	NIL
EL04099	NIL
EL04102	NIL
EL04105	NIL
EL04107	E0466642
EL04116	E0167784
EL04120	E0167784
EL04129	E0036366
EL04130	E0036366
EL04132	E0819391
EL04135	E0819391
EL04138	E0819391
EL04141	E0819391
EL04142	E0819391
EL04144	E0819391
EL04146	E0819391
EL04147	E0819391
EL04148	E0819391
EL04151	E0819391
EL04152	E0609703
EL04153	E0609703
EL04160	E0609703
EL04161	E0609703
EL04164	E0609703
EL04168	E0609703
EL04169	E0609703
EL04178	E0726996
EL04181	E0007729
EL04183	E0007729
EL04189	E0007729
EL04192	E0007729
EL04193	E0603386
EL04196	E0007729
EL04199	E0312210
EL04200	E0312210
EL04201	E0312210
EL04205	E0312210
EL04208	NIL
EL04209	NIL
EL04211	E0224740
EL04213	E0224740
EL04214	E0224740
EL04222	E0395481
EL04226	NIL
EL04228	NIL
EL04229	NIL
EL04230	NIL
EL04238	E0563248
EL04250	E0548428
EL04251	E0548428
EL04253	E0548428
EL04261	E0144874
EL04264	E0747980
EL04267	E0747980
EL04290	NIL
EL04298	NIL
EL04299	NIL
EL04302	NIL
EL04303	E0803685
EL04309	E0398205
EL04312	E0398205
EL04315	NIL
EL04316	NIL
EL04318	E0682109
EL04319	E0682109
EL04320	E0682109
EL04322	E0682109
EL04327	E0682109
EL04330	NIL
EL04333	E0160751
EL04334	NIL
EL04344	E0141256
EL04346	E0141256
EL04349	E0141256
EL04352	E0141256
EL04358	E0141256
EL04359	E0141256
EL04362	E0141256
EL04364	NIL
EL04370	E0139398
EL04375	E0139398
EL04378	E0139398
EL04379	E0139398
EL04380	E0139398
EL04384	E0099003
EL04388	E0099003
EL04390	E0099003
EL04392	E0736224
EL04393	E0736224
EL04404	NIL
EL04407	NIL
EL04411	E0793726
EL04412	NIL
EL04417	E0506356
EL04424	E0629007
EL04425	E0629007
EL04426	E0629007
EL04430	E0629007
EL04434	NIL
EL04435	NIL
EL04437	NIL
EL04440	NIL
EL04447	E0788273
EL04448	E0788273
EL04450	E0788273
EL04455	E0782008
EL04469	NIL
EL04472	NIL
EL04476	E0518665
EL04478	E0518665
EL04480	E0518665
EL04485	E0464703
EL04488	NIL
EL04489	E0464703
EL04493	E0573263
EL04497	E0573263
EL04501	E0573263
EL04510	NIL
EL04516	NIL
EL04519	E0027037
EL04523	E0027037
EL04531	E0435890
EL04534	E0435890
EL04538	E0435890
EL04541	E0435890
EL04542	E0435890
EL04543	E0435890
EL04549	E0604948
EL04555	E0604948
EL04558	NIL
EL04582	NIL
EL04598	NIL
EL04605	E0120776
EL04608	E0120776
EL04611	NIL
EL04615	NIL
EL04621	E0392924
EL04623	E0392924
EL04631	E0137250
EL04636	E0137250
EL04637	E0137250
EL04639	E0137250
EL04641	E0137250
EL04649	E0756259
EL04652	E0756259
EL04654	E0756259
EL04656	E0756259
EL04658	NIL
EL04665	NIL
EL04666	NIL
EL04667	NIL
EL04669	NIL
EL04671	NIL
EL04672	NIL
EL04675	NIL
EL04681	E0656163
EL04682	E0434272
EL04687	NIL
EL04689	NIL
EL04695	NIL
EL04696	NIL
EL04703	NIL
EL04709	NIL
EL04712	NIL
EL04713	E0493405
EL04722	E0241809
EL04726	E0241809
EL04728	E0241809
EL04729	E0241809
EL04731	E0241809
EL04738	E0241809
EL04746	NIL
EL04747	NIL
EL04751	NIL
EL04760	E0158073
EL04765	E0158073
EL04766	E0158073
EL04767	E0158073
EL04771	NIL
EL04783	E0720144
EL04795	NIL
EL04809	NIL
EL04813	E0005984
EL04822	E0603984
EL04824	E0603984
EL04830	E0166083
EL04850	E0788838
EL04851	E0788838
EL04853	NIL
EL04855	E0631928
EL04856	E0631928
EL04857	E0631928
EL04859	NIL
EL04868	NIL
EL04869	NIL
EL04876	NIL
EL04878	NIL
EL04880	NIL
EL04893	E0067146
EL04902	E0695372
EL04904	E0191572
EL04905	E0191572
EL04914	NIL
EL04921	E0674882
EL04923	E0674882
EL04925	E0674882
EL04926	NIL
EL04930	NIL
EL04941	NIL
EL04950	NIL
EL04951	NIL
EL04952	NIL
EL04954	NIL
EL04955	NIL
EL04959	NIL
EL04968	NIL
EL04969	NIL
EL04979	E0066748
EL04980	E0066748
EL04983	E0066748
EL04985	E0066748
EL04989	E0066748
EL04991	E0645720
EL04993	E0119967
EL04997	E0119967
EL04998	NIL
EL05000	NIL
EL05004	NIL
EL05014	NIL
EL05029	NIL
EL05033	E0393070
EL05036	NIL
EL05037	NIL
EL05040	E0334841
EL05041	E0334841
EL05042	E0334841
EL05047	E0334841
EL05048	E0334841
EL05051	NIL
EL05052	NIL
EL05059	NIL
EL05060	NIL
EL05065	NIL
EL05074	NIL
EL05083	E0629007
EL05085	NIL
EL05087	E0629007
EL05122	NIL
EL05126	NIL
EL05128	NIL
EL05130	NIL
EL05133	NIL
EL05136	NIL
EL05145	E0169702
EL05148	E0169702
EL05152	E0169702
EL05158	E0103833
EL05160	E0103833
EL05165	E0103833
EL05166	E0103833
EL05169	E0103833
EL05170	E0103833
EL05173	E0103833
EL05178	E0806569
EL05179	E0806569
EL05180	E0806569
EL05181	E0806569
EL05190	E0787369
EL05191	E0787369
EL05200	E0787369
EL05204	E0787369
EL05206	E0084015
EL05208	E0084015
EL05210	E0084015
EL05211	E0084015
EL05213	E0084015
EL05216	E0084015
EL05222	E0084015
EL05223	E0084015
EL05224	E0084015
EL05230	E0106330
EL05232	E0106330
EL05233	E0106330
EL05234	E0106330
EL05236	E0106330
EL05241	E0178553
EL05242	E0178553
EL05245	E0553654
EL05246	E0553654
EL05248	E0553654
EL05253	E0553654
EL05255	NIL
EL05271	NIL
EL05274	NIL
EL05279	NIL
EL05284	NIL
EL05287	E0801490
EL05289	E0801490
EL05297	E0801490
EL05299	E0801490
EL05301	E0801490
EL05306	E0421536
EL05307	E0508649
EL05312	E0256382
EL05314	E0256382
EL05316	NIL
EL05317	NIL
EL05319	NIL
EL05326	NIL
EL05327	E0018131
EL05328	E0018131
EL05329	E0018131
EL05333	NIL
EL05336	NIL
EL05338	NIL
EL05340	NIL
EL05341	NIL
EL05342	NIL
EL05345	E0755209
EL05353	E0193859
EL05356	E0193859
EL05358	E0193859
EL05359	E0193859
EL05361	E0780571
EL05362	E0194507
EL05363	E0281051
EL05366	E0281051
EL05369	E0281051
EL05376	E0384127
EL05378	E0503732
EL05380	NIL
EL05381	NIL
EL05383	NIL
EL05386	NIL
EL05389	NIL
EL05390	NIL
EL05408	E0259265
EL05414	E0259265
EL05423	NIL
EL05427	E0793281
EL05435	E0793281
EL05439	NIL
EL05443	E0611290
EL05447	E0611290
EL05449	E0611290
EL05450	E0611290
EL05452	E0611290
EL05462	NIL
EL05464	NIL
EL05470	NIL
EL05471	NIL
EL05479	NIL
EL05480	NIL
EL05481	NIL
EL05486	NIL
EL05494	E0097152
EL05498	E0097152
EL05500	E0437638
EL05502	E0437638
EL05507	E0437638
EL05513	E0302276
EL05518	E0383122
EL05521	E0383122
EL05528	E0383122
EL05530	E0383122
EL05536	E0504008
EL05565	E0268531
EL05572	E0268531
EL05574	E0268531
EL05577	E0268531
EL05579	E0268531
EL05588	E0476856
EL05591	E0476856
EL05593	E0476856
EL05605	E0640682
EL05611	E0640682
EL05617	E0640682
EL05618	E0640682
EL05624	E0431744
EL05626	E0391715
EL05630	E0391715
EL05632	E0391715
EL05635	E0679734
EL05638	E0679734
EL05639	NIL
EL05643	NIL
EL05645	NIL
EL05657	NIL
EL05659	NIL
EL05664	E0501368
EL05686	E0777504
EL05691	E0777504
EL05696	E0777504
EL05697	E0777504
EL05705	NIL
EL05708	NIL
EL05720	E0548088
EL05721	E0548088
EL05722	E0548088
EL05728	E0548088
EL05730	E0548088
EL05735	E0787371
EL05742	E0787371
EL05748	E0787371
EL05760	E0219555
EL05761	E0454439
EL05767	E0768689
EL05772	E0542608
EL05775	E0028440
EL05776	E0028440
EL05793	E0028440
EL05794	E0287282
EL05799	E0287282
EL05800	E0287282
EL05804	E0287282
EL05809	E0287282
EL05813	E0287282
EL05814	E0669850
EL05815	E0669850
EL05822	E0801660
EL05823	E0801660
EL05830	NIL
EL05836	NIL
EL05838	E0265128
EL05847	NIL
EL05852	E0792911
EL05855	E0792911
EL05856	E0792911
EL05862	E0287165
EL05863	E0333372
EL05868	E0333372
EL05869	E0333372
EL05875	NIL
EL05881	NIL
EL05895	NIL
EL05900	NIL
EL05906	E0670654
EL05912	E0670654
EL05917	NIL
EL05919	NIL
EL05921	NIL
EL05925	NIL
EL05928	NIL
EL05931	NIL
EL05935	NIL
EL05939	NIL
EL05940	NIL
EL05941	NIL
EL05943	NIL
EL05947	E0612639
EL05953	E0353777
EL05955	E0353777
EL05957	E0353777
EL05960	E0353777
EL05967	E0353777
EL05971	E0353777
EL05976	E0215680
EL05978	E0215680
EL05983	E0325971
EL05989	E0661179
EL05996	NIL
EL05998	NIL
EL05999	NIL
EL06011	E0754892
EL06020	E0302411
EL06031	NIL
EL06033	NIL
EL06034	NIL
EL06035	NIL
EL06038	NIL
EL06047	E0337311
EL06051	E0337311
EL06052	E0337311
EL06054	E0337311
EL06057	E0337311
EL06058	E0337311
EL06066	E0789145
EL06068	E0789145
EL06077	NIL
EL06079	NIL
EL06086	E0275244
EL06087	E0275244
EL06092	E0275244
EL06094	E0275244
EL06101	E0275244
EL06104	E0202997
EL06106	E0202997
EL06107	E0202997
EL06109	E0202997
EL06125	NIL
EL06130	NIL
EL06135	E0371427
EL06142	E0371427
EL06145	E0371427
EL06150	E0279979
EL06155	E0371427
EL06160	NIL
EL06163	E0398776
EL06164	E0398776
EL06166	E0222324
EL06171	E0222324
EL06174	E0222324
EL06176	NIL
EL06182	NIL
EL06185	NIL
EL06187	NIL
EL06188	NIL
EL06190	NIL
EL06200	E0231100
EL06203	E0231100
EL06204	E0231100
EL06205	E0231100
EL06222	E0700746
EL06238	E0761331
EL06240	E0761331
EL06246	E0346619
EL06248	E0346619
EL06253	E0374042
EL06256	E0374042
EL06258	E0374042
EL06259	E0374042
EL06270	NIL
EL06272	NIL
EL06274	NIL
EL06275	NIL
EL06276	NIL
EL06278	NIL
EL06292	NIL
EL06294	E0237088
EL06295	E0237088
EL06297	E0237088
EL06299	E0237088
EL06302	E0340753
EL06304	E0340753
EL06307	E0340753
EL06311	E0340753
EL06312	E0340753
EL06313	E0340753
EL06317	E0772477
EL06319	E0772477
EL06324	NIL
EL06326	E0772477
EL06327	E0772477
EL06328	E0772477
EL06336	E0684417
EL06343	NIL
EL06344	NIL
EL06346	NIL
EL06348	NIL
EL06352	NIL
EL06353	NIL
EL06355	NIL
EL06357	E0091383
EL06361	NIL
EL06362	NIL
EL06364	NIL
EL06367	E0519434
EL06377	E0519434
EL06406	E0275249
EL06412	E0275249
EL06414	E0275249
EL06420	E0645020
EL06421	E0645020
EL06427	E0645020
EL06431	E0645020
EL06435	E0343020
EL06455	E0700143
EL06456	E0700143
EL06458	E0700143
EL06465	E0700143
EL06467	E0700143
EL06468	E0700143
EL06472	E0421510
EL06474	E0239153
EL06479	NIL
EL06482	NIL
EL06483	NIL
EL06487	NIL
EL06488	NIL
EL06489	NIL
EL06493	NIL
EL06494	NIL
EL06495	NIL
EL06496	NIL
EL06502	NIL
EL06505	NIL
EL06509	NIL
EL06511	NIL
EL06514	NIL
EL06521	NIL
EL06523	NIL
EL06532	E0791416
EL06534	E0791416
EL06541	E0791416
EL06544	E0791416
EL06548	E0594837
EL06559	NIL
EL06567	E0665667
EL06568	E0665667
EL06569	E0665667
EL06572	E0665667
EL06577	E0664397
EL06579	E0682938
EL06580	E0602894
EL06582	E0602894
EL06585	E0131583
EL06593	E0131583
EL06596	E0131583
EL06597	E0131583
EL06603	E0373348
EL06607	E0803920
EL06615	E0650325
EL06621	E0297701
EL06627	E0297701
EL06630	E0297701
EL06636	E0739781
EL06637	E0739781
EL06641	E0130354
EL06642	E0739781
EL06649	E0361097
EL06652	E0361097
EL06653	E0361097
EL06657	E0361097
EL06683	NIL
EL06686	NIL
EL06688	NIL
EL06691	NIL
EL06693	E0024541
EL06695	E0024541
EL06696	E0024541
EL06698	E0024541
EL06703	NIL
EL06707	NIL
EL06708	NIL
EL06710	E0147604
EL06718	E0147604
EL06719	E0147604
EL06722	E0147604
EL06728	NIL
EL06730	E0252623
EL06738	NIL
EL06742	E0211357
EL06748	E0734562
EL06755	E0283441
EL06758	E0283441
EL06773	E0734562
EL06784	NIL
EL06787	NIL
EL06788	E0166143
EL06790	NIL
EL06796	NIL
EL06804	NIL
EL06806	E0784457
EL06814	E0784457
EL06815	E0784457
EL06816	E0784457
EL06818	E0784457
EL06821	E0784457
EL06823	E0784457
EL06826	E0115554
EL06831	E0115554
EL06833	E0115554
EL06834	E0115554
EL06843	E0771852
EL06844	E0771852
EL06846	E0771852
EL06848	E0771852
EL06849	E0771852
EL06855	NIL
EL06865	NIL
EL06877	NIL
EL06885	E0725535
EL06893	E0725535
EL06894	E0725535
EL06898	E0725535
EL07268	E0566559
EL07438	NIL
EL07482	E0419416
EL07497	NIL
EL07591	E0673283
EL07759	E0701801
EL08050	NIL
EL08057	NIL
EL08222	E0741465
EL08322	E0020637
EL08338	NIL
EL08341	NIL
EL08487	E0350403
EL08507	E0171454
EL08509	E0536367
EL08585	E0412119
EL08656	NIL
EL08707	E0527055
EL08866	NIL
EL08905	E0696372
EL09020	E0670955
EL09029	E0370549
EL09040	NIL
EL09088	NIL
EL09102	E0659608
EL09114	E0659608
EL09158	E0777898
EL09159	E0777898
EL09161	E0777898
EL09186	E0771529
EL09194	E0702628
EL09196	E0702628
EL09200	E0702628
EL09205	E0702628
EL09210	E0702628
EL09211	E0371614
EL09214	E0371614
EL09215	E0371614
EL09216	E0371614
EL09219	E0371614
EL09221	E0375801
EL09264	E0774987
EL09269	E0665671
EL09300	E0751584
EL09320	E0326306
EL09321	E0326306
EL09322	E0326306
EL09327	E0819391
EL09342	E0819391
EL09356	E0455080
EL09387	E0046101
EL09413	E0015338
EL09440	E0474277
EL09444	E0474277
EL09472	E0747316
EL09476	E0747316
EL09479	E0747316
EL09501	NIL
EL09506	E0018019
EL09514	E0448484
EL09515	E0448484
EL09531	NIL
EL09550	NIL
EL09571	NIL
EL09582	E0068401
EL09592	E0441284
EL09612	E0304420
EL09626	E0294093
EL09653	NIL
EL09657	NIL
EL09709	E0202105
EL09722	NIL
EL09732	E0491930
EL09742	NIL
EL09749	NIL
EL09765	E0139583
EL09776	NIL
EL09800	NIL
EL09819	E0135610
EL09827	E0281856
EL09846	E0566236
EL09854	E0446433
EL09885	E0437588
EL09891	E0625061
EL09913	E0586856
EL09940	E0202467
EL09960	NIL
EL09971	E0811229
EL09972	E0811229
EL09975	E0811229
EL09982	NIL
EL10003	E0824654
EL10007	E0824654
EL10017	E0824654
EL10022	NIL
EL10024	NIL
EL10032	E0597824
EL10042	E0597824
EL10052	NIL
EL10058	E0711836
EL10070	E0318608
EL10077	E0773407
EL10096	NIL
EL10098	NIL
EL10107	NIL
EL10113	E0724369
EL10124	NIL
EL10129	E0724933
EL10130	E0537613
EL10134	E0537613
EL10140	NIL
EL10148	E0293095
EL10150	E0293095
EL10162	E0017083
EL10184	NIL
EL10194	E0697070
EL10197	E0611290
EL10202	E0611290
EL10203	NIL
EL10207	E0576592
EL10225	E0329520
EL10226	E0329520
EL10230	E0329520
EL10235	E0022633
EL10237	E0022633
EL10268	E0748134
EL10277	E0748134
EL10280	E0748134
EL10286	NIL
EL10291	NIL
EL10297	E0476856
EL10317	E0710190
EL10337	E0353565
EL10338	E0353565
EL10343	E0353565
EL10345	E0348440
EL10348	E0348440
EL10349	E0348440
EL10356	NIL
EL10360	NIL
EL10363	E0787371
EL10367	NIL
EL10397	E0177164
EL10405	NIL
EL10409	E0546266
EL10414	E0546266
EL10426	NIL
EL10427	NIL
EL10442	NIL
EL10457	NIL
